X,Y,status_id,user_name,localization,place,tweet,time
110.416915,-7.6751584,"1335794676201189376",terserahaingweh,Flower City,"Ngemplak, Indonesia, Indonesia",Leyeh leyeh penak tenan ... @ Leyeh Leyeh Jogja https://t.co/Ggg38HxNG9,2020/12/07 03:54:03
110.34770352,-7.76257696,"1335794938013917184",Tatok_Dwi_H,Indonesia,"Gamping, Indonesia, Indonesia",Kuker @ Omah Oblong Jogja T-Shirt In Art We Trust Jogjakarta https://t.co/WG6Sk3lZ1e,2020/12/07 03:55:05
110.34770352,-7.76257696,"1335795332005818368",Tatok_Dwi_H,Indonesia,"Gamping, Indonesia, Indonesia",Kuker @ Omah Oblong Jogja T-Shirt In Art We Trust Jogjakarta https://t.co/Sthurmhq1t,2020/12/07 03:56:39
110.41179067,-7.76060247,"1335809658498461697",rumah_dijualyk,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Fakultas Bisnis dan Ekonomika UII https://t.co/4gblLuNS1t,2020/12/07 04:53:35
110.40038019,-7.77760273,"1335815404946644993",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/pYMiENhW8u,2020/12/07 05:16:25
110.44189029,-7.78348925,"1335817885537726464",asepmahendra_,"Yogyakarta, Indonesia","Berbah, Indonesia, Indonesia","Just posted a photo @ Pantai Cemoro Sewu, Kretek, Bantul, Jogyakarta https://t.co/JU7Rqz9b35",2020/12/07 05:26:16
110.44189029,-7.78348925,"1335820002763661313",asepmahendra_,"Yogyakarta, Indonesia","Berbah, Indonesia, Indonesia","Just posted a photo @ Pantai Cemoro Sewu, Kretek, Bantul, Jogyakarta https://t.co/sdNw23dQhd",2020/12/07 05:34:41
110.32262,-7.79584,"1335824204952965120",HAS0E,Indonesia,"Gamping, Indonesia, Indonesia","Just posted a photo @ Gamping, Yogyakarta, Indonesia https://t.co/09B33MPw2k",2020/12/07 05:51:23
110.41068,-7.753364,"1335826006523908096",SpaPutriKedaton,Yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Putri Kedaton https://t.co/ko6rjtsERL,2020/12/07 05:58:33
110.4035072,-7.75779468,"1335831066112897025",K_Nugraha22,Kediri - Yogyakarta,"Depok, Indonesia, Indonesia","""Fabiayyi 'aalaa'i Rabbikumaa Tukadzdzibaan"" @ Rumah Sakit ""JIH"" https://t.co/zWdKDAD3F6",2020/12/07 06:18:39
110.39856067,-7.76097624,"1335834366669418499",7U54N,"Karangkajen, Indonesia","Depok, Indonesia, Indonesia",Jangan ngaku keren kalo belum pernah ngaku keren. @ Hartono Mall Yogyakarta https://t.co/bNYi8rzc4n,2020/12/07 06:31:46
110.424721,-7.753168,"1335835751834062853",ihsansigit,Nusantara Indonesia ❤,"Depok, Indonesia, Indonesia","Lalui sulitnya membangun sistem &amp; membangun tumbuhnya kesadaran masing-masing komponen untuk kemajuan bersama,
Demi kemudahan dimasa mendatang. @ Sleman, D.I.Yogyakarta https://t.co/lNJHNVadvC",2020/12/07 06:37:16
110.42289752,-7.75519234,"1335836696261382144",cewekngefriends,yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Magnet Jogja Neodymium https://t.co/6fuCuW8Xke,2020/12/07 06:41:01
110.37120581,-7.75617447,"1335842102601797633",Surclas,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Surclas Indonesia https://t.co/q19yxd5T6H,2020/12/07 07:02:30
110.34664122,-7.77595084,"1335856400988246016",hampala,Magelang,"Gamping, Indonesia, Indonesia",Kolam koi di mbanyu mili @ Banyumili Resto Jogja https://t.co/ly7FYnprPB,2020/12/07 07:59:19
110.40074391,-7.75749906,"1335864586235490306",PoldaJogja,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim video @ Polda D.I. Yogyakarta https://t.co/UMkU9d3KKs,2020/12/07 08:31:51
110.3787613,-7.7308385,"1335865022371819520",GSbodyrepair,,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim foto @ Grand Star https://t.co/aUOnfH1zWS,2020/12/07 08:33:35
110.3774929,-7.77137607,"1335874326436855810",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Minimalkan Korupsi, Ubah Penyaluran Bansos Jadi Cash Transfer https://t.co/niuMtz4Qvh https://t.co/lKCs1i69hL",2020/12/07 09:10:33
110.50500364,-7.78226634,"1335874775823081473",Marfianosutedja,"ÜT: -7.8052805,112.0024147","Prambanan, Indonesia, Indonesia",Just posted a photo @ Tebing Breksi https://t.co/y2XzFD6Tyh,2020/12/07 09:12:20
110.42054118,-7.75229674,"1335876055807250433",dewiirma_k,Indonesia,"Depok, Indonesia, Indonesia",Just posted a photo @ Yogyakarta https://t.co/EBQqiqZ0Yy,2020/12/07 09:17:25
110.38309336,-7.7641793,"1335885075947413504",harydarussalam,Sleman Yogyakarta,"Depok, Indonesia, Indonesia",Just posted a photo @ Antologi Collaboractive Space https://t.co/OzLGbbtWIH,2020/12/07 09:53:16
110.40038019,-7.77760273,"1335892036965134337",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","-
Mau nyari Fujifilm guys?
Nih stock kita guys
-
Fujifilm X-A10
Fujifilm X-A20
Fujifilm X-A2
Fujifilm X-A3
-
Mau pilih yang mana nih guys??
-
More info 6287741114441
-
#clinickamera @ Clinic Kamera dan Lensa https://t.co/KZtsztUSut",2020/12/07 10:20:55
110.35998339,-7.74748375,"1335893288407199744",ShabrinaHanny,"Kota Yogyakarta, Yogyakarta","Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ The Atrium Hotel and Resort Yogyakarta https://t.co/ZmCrI0AJji,2020/12/07 10:25:54
110.449547,-7.772387,"1335895497131909125",dickyc_argo,Yogyakarta,"Kalasan, Indonesia, Indonesia","Berawal dari sini di Tahun 1996 ⚽ Alhamdulillah bisa balik kampung silatutahmi lagi 😊

#garudamudafc
#kadirojo
#balikkampung
#pamitbalbalan
#sepakbolajogja @ Lapangan Mandala Purwa Bhakti https://t.co/Sad1JZayBu",2020/12/07 10:34:40
110.37697532,-7.72767454,"1335899750181244929",tesario,surabaya-banyuwangi,"Ngaglik, Indonesia, Indonesia",See you next Year .. bismillah bisa kolaborasi #bikingebrakan #localprideindonesia @ Filosofi Kopi Jogja https://t.co/YARDvfKIMq,2020/12/07 10:51:34
110.43270833,-7.59348482,"1335910254907834375",maria_aviyana,Kantong Ajaib Doraemon ,"Pakem, Indonesia, Indonesia",Baru saja mengirim foto @ Bhumi Merapi Farming https://t.co/TnlrP0z8Sf,2020/12/07 11:33:19
110.40522253,-7.75864297,"1335919578514329603",ShintaAell,"Cikarang, Indonesia","Depok, Indonesia, Indonesia",~because I'm comfortable. @ Into Your Arms https://t.co/yyMRC3f2Th,2020/12/07 12:10:22
110.3774929,-7.77137607,"1335920252111056897",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Memahami Rematik Asam Urat dan Autoimun https://t.co/4cgrJCr2wf https://t.co/9pQBpF92vl,2020/12/07 12:13:02
110.50202096,-7.76928528,"1335921648856338432",HondaJogja1,"Yogyakarta, Indonesia","Prambanan, Indonesia, Indonesia",Baru saja mengirim foto @ Spot Riyadi https://t.co/36gjOdf0Cj,2020/12/07 12:18:35
110.40587513,-7.75136136,"1335922520302768128",sewasepedayogya,"Sambirejo No 23, Condong catur","Depok, Indonesia, Indonesia","Homestay Penginapan keluarga di Jogja untuk liburan tahun baru 2021

#malamtahunbaru2021
#liburantahunbaru2021 
#penginapandijogjamalamtahunbaru @ Sendangsari Family Homestay https://t.co/rufMbaqU4q",2020/12/07 12:22:03
110.4058909,-7.751422,"1335923433838940160",sewasepedayogya,"Sambirejo No 23, Condong catur","Depok, Indonesia, Indonesia","Jeep Merapi lava tour 2021 aman dikunjungi .

#lavatour 
#merapilavatour2021 @ Jeep Lava Tour Merapi, Lava tour Merapi, Merapi Volcano Tour https://t.co/RWkVetuTVu",2020/12/07 12:25:41
110.4090793,-7.7561484,"1335923770821922817",inyonknyoman,Bandung sinian dikit,"Depok, Indonesia, Indonesia","awaydays kabupaten italy 07 Desember 2019

#throwback #vikingpersibclub #persibbandung @ Maguwoharjo International Stadium ( MIS ) https://t.co/eITnaJaku6",2020/12/07 12:27:01
110.4058909,-7.751422,"1335924054684016642",sewasepedayogya,"Sambirejo No 23, Condong catur","Depok, Indonesia, Indonesia","VW tour Borobudur alternatif wisata selain Merapi lava tour selama status Merapi meningkat.

#erupsimerapi
#vwsafariborobudur 
#vwtourborobudur @ Jeep Lava Tour Merapi, Lava tour Merapi, Merapi Volcano Tour https://t.co/SXCR5p18NO",2020/12/07 12:28:09
110.375596,-7.759536,"1335932794292330496",kanyanyanya,indonesia,"Mlati, Indonesia, Indonesia",Ketemu mbah uti #pulangkampung #silaturahmi @ Pogung Baru Jogja https://t.co/ayc41Ic6zG,2020/12/07 13:02:53
110.3776528,-7.73929733,"1335939015875436545",737184d74dae408,"Kota Yogyakarta, Yogyakarta","Ngaglik, Indonesia, Indonesia","Sharing Session with VP Sales &amp; Revenue Management - Mr.Chris Legaspi
Vice President - Sales and Revenue Management @ The Alana Yogyakarta Hotel &amp; Convention Center https://t.co/8vPap3jJ9e",2020/12/07 13:27:36
110.3622305,-7.74215794,"1335946663127609347",HAS0E,Indonesia,"Mlati, Indonesia, Indonesia",Just posted a photo @ Astra Honda Motor Jombor https://t.co/errYEcbh1o,2020/12/07 13:57:59
110.2878494,-7.82975402,"1335956080845844482",RNDBARSHOP,"Yogyakarta, Indonesia","Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ Rajaklana Resto https://t.co/dt9kbrtUoX,2020/12/07 14:35:25
110.3774929,-7.77137607,"1335963282700570626",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Museum #UGM Kembali Dibuka https://t.co/l2EnI0KDPt,2020/12/07 15:04:02
110.35288852,-7.72222819,"1335976812321644544",OfRamadhani,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Asram Edupark https://t.co/5yt6bAsWTx,2020/12/07 15:57:47
110.43714272,-7.78303872,"1335984451508195330",OfRamadhani,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Platinum Adisucipto Yogyakarta Hotel https://t.co/bgh0mEZF67,2020/12/07 16:28:09
110.40069302,-7.77771989,"1336194421126275072",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/ODgzvaRPsW,2020/12/08 06:22:29
110.40069302,-7.77771989,"1336194955614760960",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/WXsO67iGMD,2020/12/08 06:24:37
110.42141784,-7.73546505,"1336196090840936448",tikikayen,Yogyakarta,"Ngemplak, Indonesia, Indonesia",Baru saja mengirim video @ Tiki Kayen https://t.co/QYOJHEEP0n,2020/12/08 06:29:08
110.42141784,-7.73546505,"1336196926581198850",tikikayen,Yogyakarta,"Ngemplak, Indonesia, Indonesia",Baru saja mengirim foto @ Tiki Kayen https://t.co/sSi4io3JQ5,2020/12/08 06:32:27
110.41525841,-7.77730774,"1336206134332567552",coating_jogja,refresh auto detailing jogja,"Depok, Indonesia, Indonesia",Just posted a photo @ Refresh Auto Detailing Jogja https://t.co/WUVyg57Alw,2020/12/08 07:09:02
110.41525841,-7.77730774,"1336207231558160389",coating_jogja,refresh auto detailing jogja,"Depok, Indonesia, Indonesia",Just posted a video @ Refresh Auto Detailing Jogja https://t.co/E8ZhH4Kf80,2020/12/08 07:13:24
110.3887054,-7.77951118,"1336214142961782784",BunJuCafeMart,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Just posted a photo @ BunJu 분주 Cafe &amp; Mart https://t.co/Zofqy4mRrA",2020/12/08 07:40:51
110.40615,-7.76995,"1336216572336033794",KNPCloth,,"Depok, Indonesia, Indonesia",Just posted a photo @ KNPCloth Jogja https://t.co/BNEBOp2HTU,2020/12/08 07:50:31
110.38504444,-7.7593289,"1336217981098012672",batikumrah,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Just posted a photo @ BATIK - Hajj, Umrah and Trading https://t.co/teiTueTs0W",2020/12/08 07:56:07
110.484447,-7.7520756,"1336220107941552129",berasmartani,"Prambanan, Jogjakarta","Kalasan, Indonesia, Indonesia",Just posted a photo @ Kopi Oemah Martani Babadan https://t.co/YM8AOdJ5kB,2020/12/08 08:04:34
110.46699,-7.70329,"1336221683305295873",nazkamal,"Indonesia, UK, USA, Maldives","Ngemplak, Indonesia, Indonesia",Just posted a photo @ Sleman Jogjakarta https://t.co/uj525IQkkU,2020/12/08 08:10:49
110.484447,-7.7520756,"1336224338123644933",berasmartani,"Prambanan, Jogjakarta","Kalasan, Indonesia, Indonesia",Just posted a photo @ Kopi Oemah Martani Babadan https://t.co/ai0XyPcNwN,2020/12/08 08:21:22
110.37417872,-7.70524669,"1336233290563543040",prambanantowing,"Sleman, Yogyakarta","Sleman, Indonesia, Indonesia",Baru saja mengirim foto @ Prambanan towing Jogja https://t.co/eAqDeeuUDN,2020/12/08 08:56:57
110.37557907,-7.73721829,"1336234783404277761",fauzan_hanifSH,Yogyakarta,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim foto @ Habitat at Hyarta https://t.co/7ZXCjmYCZe,2020/12/08 09:02:53
110.3774929,-7.77137607,"1336237341107576834",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",#Kerjasama dan Implementasi Teknologi Kunci Naikan Kelas UMKM https://t.co/TM1HVoOaLV https://t.co/UdOIIxlG2s,2020/12/08 09:13:02
110.3887054,-7.77951118,"1336241917122777088",BunJuCafeMart,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Just posted a video @ BunJu 분주 Cafe &amp; Mart https://t.co/eMgmJE7rDf",2020/12/08 09:31:13
110.41025714,-7.77135377,"1336245367512453122",Listiyawan7,"Jepara, Indonesia","Depok, Indonesia, Indonesia","Morning Side Merapi Merbabu
6-26 Oktober 2020

#listiyawan 
#merapimerbabu 
#yogyakarta 
#vsco 
#vscocam
#savemoment @ Merapi Merbabu Hotel Yogyakarta https://t.co/frZSmx0oOq",2020/12/08 09:44:56
110.42054118,-7.75229674,"1336245738271981573",wibisono_mp,Solo City,"Depok, Indonesia, Indonesia",Just posted a photo @ Yogyakarta https://t.co/Yd6eF3TvxU,2020/12/08 09:46:24
110.41025714,-7.77135377,"1336246061942202370",Listiyawan7,"Jepara, Indonesia","Depok, Indonesia, Indonesia","Night Side Merapi Merbabu view seturan street
6-26 Oktober 2020

#listiyawan 
#merapimerbabu 
#yogyakarta 
#vsco 
#vscocam
#savemoment @ Merapi Merbabu Hotel Yogyakarta https://t.co/Svbi0jLskw",2020/12/08 09:47:42
110.42188706,-7.7812555,"1336260692865847296",henricusyp,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Pedagang Babi https://t.co/Z8rFhgDohK,2020/12/08 10:45:50
110.27943,-7.7256327,"1336261610487287808",nikmatisyukuri,,"Seyegan, Indonesia, Indonesia","Ni'mati dan syukuri
#amalkanrukunislamdgnsungguh2 
#amalkanrukunislamdgnsungguh2 
#mayahalalmart @ MAYA Halal Mart https://t.co/Zj3KIttMEo",2020/12/08 10:49:29
110.40038019,-7.77760273,"1336264078168383488",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/9rtGOgCSJB,2020/12/08 10:59:17
110.3828607,-7.75580399,"1336265732561231872",yuichi1991,"ÜT: -7.564754,110.834577","Depok, Indonesia, Indonesia",Best 👍 @ Holy Smokes Yogyakarta - Slow Smoked BBQ https://t.co/tN46bcmGRC,2020/12/08 11:05:51
110.37022657,-7.77480661,"1336265814098534402",nyunyekrahmawan,"ÜT: -7.77438,110.37122","Gondokusuman, Indonesia, Indonesia","yoaaaai mameeeen (@ Blimbingsari in yogyakarta, indonesia) https://t.co/qdDsVRODIn",2020/12/08 11:06:11
110.33905867,-7.78210151,"1336269535553474560",BiddokkesJateng,,"Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ RSUD TEMANGGUNG https://t.co/94E2CvD8Uz,2020/12/08 11:20:58
110.37617045,-7.64941513,"1336275181921329152",heston4114,Indonesia,"Turi, Indonesia, Indonesia","Emang betul kadang gak usah kepoin urusan ""barista"" lagi ngapain dan kemana jika ternyata beneran seperti yang kita takutin, bikin kopi encer ke warung lain. @ Turi Turi Coffee https://t.co/dwY25nheMj",2020/12/08 11:43:24
110.3774929,-7.77137607,"1336283018365845505",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Cegah Penularan Covid-19, Jumlah Pemilih Tiap TPS Akan Dikurangi https://t.co/fVi9frR4Dr https://t.co/Y2dSxZ4Ges",2020/12/08 12:14:33
110.3235641,-7.787909,"1336310408672464896",lusi_ujiani,الإنذونيسيۃ,"Gamping, Indonesia, Indonesia",Aku ngak asing bgt sama plat BG di depan akuuh td. Dia ngapain sih ke Jogja segalaaaa.,2020/12/08 14:03:23
110.30492029,-7.80758422,"1336311626148978691",DaniMurdock,Republik Jogjakarta,"Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ Desa Gejawan Wetan https://t.co/JD42mwKhw7,2020/12/08 14:08:13
110.37120581,-7.75617447,"1336314265758806018",Jathypradipta,instagram : jathypradipta,"Mlati, Indonesia, Indonesia",Just posted a photo @ Surclas Indonesia https://t.co/AielfxkkAW,2020/12/08 14:18:43
110.41122,-7.764445,"1336316738435215361",Afif_hilman,"Sleman, Indonesia","Depok, Indonesia, Indonesia","Nyobain di smoking roomnya, yg buat meja kerja cuma 3 site, yg kursi empuk mejanya malah bulet ga enak buat taroh laptop (@ Kopi Janji Jiwa Jilid 733 Seturan in Kecamatan Depok, Daerah Istimewa Yogyakarta) https://t.co/QlcKXOvKW3 https://t.co/WidHE7oIbj",2020/12/08 14:28:32
110.47747,-7.76034,"1336322974287233031",SujudiFahrezza,on the right way,"Kalasan, Indonesia, Indonesia","Nikmatnya teh peppermint di tengah dinginnya Yogya. Sumpah nikmat beneran 🍵 @ Kalasan, Yogyakarta, Indonesia https://t.co/kJ7q73EPgy",2020/12/08 14:53:19
110.39706384,-7.74149757,"1336324811568553986",bayuwarsito,Makassar,"Ngaglik, Indonesia, Indonesia","Kopi, buku dan cerita ditambah sedikit cinta @ Djeladjah https://t.co/aONnci3vfP",2020/12/08 15:00:37
110.32262,-7.79584,"1336339604824264705",bravohitam,,"Gamping, Indonesia, Indonesia","Sing penting cuan (karena hidup harus terus berjalan) #LiemKingSanquote @ Gamping, Yogyakarta, Indonesia https://t.co/BTjdBqbwd3",2020/12/08 15:59:24
110.42842433,-7.77996759,"1336347534084681730",bandararental1,,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Sheraton Mustika Yogyakarta Resort and Spa https://t.co/aJ0ngegJPg,2020/12/08 16:30:54
110.42985011,-7.78363363,"1336353345095823360",velg_mobil,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Toko velg dan ban Jogja https://t.co/I3RntzJMpU,2020/12/08 16:54:00
110.40615,-7.76995,"1336688635224133637",KNPCloth,,"Depok, Indonesia, Indonesia",Just posted a photo @ KNPCloth Jogja https://t.co/OYhRPnChDo,2020/12/09 15:06:19
110.40615,-7.76995,"1336689929561239552",KNPCloth,,"Depok, Indonesia, Indonesia",Just posted a photo @ KNPCloth Jogja https://t.co/iB4F4ucZay,2020/12/09 15:11:28
110.46166837,-7.74023106,"1336690531057893377",harydarussalam,Sleman Yogyakarta,"Kalasan, Indonesia, Indonesia",Baru saja mengirim foto @ Afiya store jogja https://t.co/SP6PZYKmxn,2020/12/09 15:13:51
110.3596864,-7.72849844,"1336702611718860802",ooppooppttii,Newyorkarto,"Mlati, Indonesia, Indonesia","Pelan pelan, satu persatu. Tidak semua keinginan harus terkabul dalam satu waktu 🙃 @ Jogja Exotarium https://t.co/JW2m2qFkJe",2020/12/09 16:01:52
110.41120444,-7.7832698,"1336709748159356934",ari_rafia,surabaya.indonesia,"Depok, Indonesia, Indonesia","Road trip to ngayogyakarto hadiningrat 5 - 8 des '20
#pespaan #bareng #dulur #moop #scooterist #suroboyo #timsiput #lambat #merayap #penting #mangan #ngopi #udud #ngantuk #turu #amunisian #ngguyu #ngakak
🛵💨 🤘 🍻 https://t.co/Hc2KUIG3sb",2020/12/09 16:30:13
110.38273,-7.7773466,"1336728647282139138",Afif_hilman,"Sleman, Indonesia","Depok, Indonesia, Indonesia","Kebak lik (@ Kopi Soe Colombo in Kecamatan Depok, Daerah Istimewa Yogyakarta) https://t.co/fpdhHdl98C https://t.co/SOumLt5mFZ",2020/12/09 17:45:19
110.36199869,-7.74734154,"1336729123939606530",ari_rafia,surabaya.indonesia,"Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ Ngayogyakarta Hadiningrat https://t.co/R8ZT4CObMz,2020/12/09 17:47:13
110.30833,-7.7225,"1336731480534335489",pramudita7,"Sleman, YK","Seyegan, Indonesia, Indonesia","lagi aleman banget, ditambah semakin aktif dan banyak polahnya 
Ibu berharap kamu selalu sehat nak, ga sakit2 lagi 😙😘 @ Seyegan, Jawa Tengah, Indonesia https://t.co/25VZcrzEm6",2020/12/09 17:56:34
110.39126136,-7.74243721,"1336827444607787009",mogitscj,"Franklin, WI","Ngaglik, Indonesia, Indonesia","Meskipun persoalan migran adalah persoalan yang kompleks, namun sangat disayangkan, ada segelintir orang yang justru memanfaatkan untuk kepentingan pribadi/kelompok. @ Skolastikat SCJ https://t.co/RV1lzYfKvc",2020/12/10 00:17:54
110.40804767,-7.71931418,"1336831187063549952",gandunglike,"SLEMAN, YOGYAKARTA","Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ Warung Sop Dan Sate Sapi Pak Bayu https://t.co/X16yoFPUu4,2020/12/10 00:32:46
110.3375947,-7.68425,"1336838419410989059",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia",".

Kopi SATU-SATU.

Penasaran? Gugling saja 😁

#kopi #kopipagi #kopihitam #kopihitampahit #penikmatkopi @ Hadeeqa Kebun Sayur https://t.co/RUSgVNXSet",2020/12/10 01:01:31
110.38811102,-7.74640441,"1336842558043992065",boydoangdeh,Jakarta bali singapore,"Depok, Indonesia, Indonesia",". 
Cuma mau bilang, alam Indonesia itu indah.
Kamu juga.... 
. 
#morningride 
#dahonexplorer 
#dahonk3plus 
#dahonjogjakarta 
#iddahhon @ Jakal https://t.co/AZ8W6y74nk",2020/12/10 01:17:57
110.43678314,-7.78306966,"1336845425698070531",hadi_wijoyo12,SDA - SBY - NGW - JGJ,"Depok, Indonesia, Indonesia",Just posted a photo @ Resto Saptohoedojo Art Gallery https://t.co/bSr1MsXn2M,2020/12/10 01:29:21
110.376052,-7.77190699,"1336852562289561601",fitri23cute,Jakarta - Indonesia ,"Depok, Indonesia, Indonesia",Just posted a photo @ Rs Sardjito Yogyakarta https://t.co/PHQ1pHp68y,2020/12/10 01:57:43
110.39706,-7.7583,"1336852697287454720",arthatransport,Yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Pantai Siung Gunungkidul https://t.co/fZSCixSfz6,2020/12/10 01:58:15
110.41342717,-7.76107041,"1336854088215126019",aandtkancil69_,"Wonogiri, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim video @ Shoes and Care https://t.co/Y2MeNfsnKE,2020/12/10 02:03:46
110.37816551,-7.73433196,"1336871602286256130",OkkySatriyo,"ÜT: -6.2198675,106.64186","Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ Tamansari Amarta Apartemen https://t.co/GvZeNnch2A,2020/12/10 03:13:22
110.37816551,-7.73433196,"1336872186435530756",OkkySatriyo,"ÜT: -6.2198675,106.64186","Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ Tamansari Amarta Apartemen https://t.co/RNa4RbwO45,2020/12/10 03:15:41
110.39856067,-7.76097624,"1336874090754347010",7U54N,"Karangkajen, Indonesia","Depok, Indonesia, Indonesia",#KB #KeluargaBerjaya #AntiKKN #AntiPolitikDinasti #Antihutang @ Hartono Mall Yogyakarta https://t.co/eI8MDi3fFH,2020/12/10 03:23:15
110.3888643,-7.7085414,"1336874442178392064",lenna_djarody,"ÜT: -7.799022,110.360505","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Senang Seru Di Rumah https://t.co/ZCN00WcpkM,2020/12/10 03:24:39
110.3888643,-7.7085414,"1336874662081540098",lenna_djarody,"ÜT: -7.799022,110.360505","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Senang Seru Di Rumah https://t.co/BjrjvkAw1z,2020/12/10 03:25:32
110.3888643,-7.7085414,"1336875059068198917",lenna_djarody,"ÜT: -7.799022,110.360505","Ngaglik, Indonesia, Indonesia",Just posted a photo @ Senang Seru Di Rumah https://t.co/LBQ6u9M8bG,2020/12/10 03:27:06
110.41437864,-7.78045425,"1336876410703667201",YaaaaaUik,@yogipurwawiyadi,"Depok, Indonesia, Indonesia","Anniversary staycation 💞 @ Sahid Jaya Hotel &amp; Convention Yogyakarta https://t.co/TTk7pZsMMP",2020/12/10 03:32:28
110.32262,-7.79584,"1336878796566249476",HAS0E,Indonesia,"Gamping, Indonesia, Indonesia","Just posted a photo @ Gamping, Yogyakarta, Indonesia https://t.co/uaWochDO2z",2020/12/10 03:41:57
110.42669566,-7.61182444,"1336882260130328577",boydoangdeh,Jakarta bali singapore,"Pakem, Indonesia, Indonesia",Baru saja mengirim foto @ Loket Masuk Kawasan Wisata Kaliurang https://t.co/Q0WQQxAdI9,2020/12/10 03:55:43
110.43510437,-7.77839613,"1336898440593354753",LSECargoJogja,Yogyakarta,"Depok, Indonesia, Indonesia",Just posted a photo @ LSE Cargo Jogja https://t.co/8QhsSTHHH6,2020/12/10 05:00:01
110.40038019,-7.77760273,"1336902328675348483",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/ffuDzmju0H,2020/12/10 05:15:28
110.42289752,-7.75519234,"1336908153468846081",cewekngefriends,yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Magnet Jogja Neodymium https://t.co/LP29rqoW7o,2020/12/10 05:38:36
110.42194247,-7.7813039,"1336909943274921984",henricusyp,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Chiku &amp; Dak Keraton
#chiku #chikuchikuna #dog #dak #dakkeraton @ Dak Keraton Jogja https://t.co/JwEdIQbzYa",2020/12/10 05:45:43
110.38688224,-7.77412711,"1336913208536395780",sabadisatura,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",".
#kytr10 series
#cbrk45g facelift @ Kampus UNY https://t.co/LpAn0J1waB",2020/12/10 05:58:42
110.3786065,-7.76945381,"1336914198367006723",Uyun9092,Balikpapan,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ UGM https://t.co/X1Qa4G4uxi,2020/12/10 06:02:38
110.3774929,-7.77137607,"1336914804733136898",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Perokok Lebih Berisiko Terkena Osteoporosis https://t.co/dLKPmwjElF https://t.co/GeFs6druPH,2020/12/10 06:05:02
110.417815,-7.640709,"1336916923309838336",boydoangdeh,Jakarta bali singapore,"Pakem, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Kaliurang Km 20 https://t.co/BKUWDGxwbC,2020/12/10 06:13:27
